"","record_id","title","subject","institution","journal","publisher","country","author","urls","article_type","retraction_date","retraction_doi","retraction_pub_med_id","original_paper_date","original_paper_doi","original_paper_pub_med_id","retraction_nature","reason","paywalled","notes","duration_in_months","retraction_year"
"733",9457,"Who Facilitated Misreporting in Securitized Loans?","(B/T) Business - Economics;","University of Texas at Austin, McCombs School of Business; Emory University, Goizueta Business School;","The Journal of Finance","Wiley","United States","John M Griffin;Gonzalo Maturana","http://retractionwatch.com/2016/01/05/securitized-loans-paper-may-get-change-of-venue/","Article in Press;Research Article;",2015-09-23,"10.1111/jofi.12255",0,2015-02-06,"10.1111/jofi.12255",0,"Retraction","+Date of Retraction/Other Unknown;+Notice - Limited or No Information;+Withdrawal;","Yes","",7.56666666666667,2015
"734",9363,"Unraveling the Relationship Between Family-Supportive Supervisor and Employee Performance","(B/T) Business - Management;(SOC) Psychology;","Miami University (Ohio), Oxford, OH, USA; Arizona State University, Tempe, AZ, USA; Peking University, Beijing, China; Kingâs College London, London, UK;","Group & Organization Management","SAGE Publications","China;United Kingdom;United States","Peng Wang;Frederick O Walumbwa;Hui Wang;Samuel Aryee","http://retractionwatch.com/2015/12/02/management-researcher-with-7-retractions-issues-clarifications-to-2013-paper/;http://retractionwatch.com/category/by-author/walumbwa/","Research Article;",2015-07-23,"10.1177/1059601115598079",NA,2013-01-10,"10.1177/1059601112472726",NA,"Correction","+Error in Methods;+Error in Text;","No","",30.4193548387097,2015
"735",9362,"Unconscious arithmetic processing: A direct replication","(PHY) Mathematics;(SOC) Psychology;","Department of Psychology, Temple University, Philadelphia, USA;","European Journal of Social Psychology","Wiley","United States","Andrew Karpinski;Miriam Yale;Jessie C Briggs","http://retractionwatch.com/2017/05/08/can-math-unconsciously-replicators-prominent-2012-study-doubts/","Research Article;",2017-02-01,"10.1002/ejsp.2290",NA,2016-02-04,"10.1002/ejsp.2175",NA,"Retraction","+Error in Analyses;+Error in Methods;+Error in Results and/or Conclusions;","No","",11.9032258064516,2017
"736",9193,"The effect of auditory versus visual violent media exposure on aggressive behaviour: The role of song lyrics, video clips and musical tone","(HUM) Arts - Music;(SOC) Psychology;(SOC) Sociology;","Macquarie University, Sydney, NSW, 2109, Australia;","Journal of Experimental Social Psychology","Elsevier","Australia","Heidi I Brummert Lennings;Wayne A Warburton","http://retractionwatch.com/2015/10/01/yes-violent-lyrics-affect-you-despite-corrected-graphic-in-study/","Research Article;",2015-08-11,"10.1016/j.jesp.2015.07.004",NA,2011-02-19,"10.1016/j.jesp.2011.02.006",NA,"Correction","+Error in Data;+Error in Methods;+Error in Text;+Investigation by Company/Institution;","No","",53.741935483871,2015
"737",9160,"Effects of Anonymous Whistle-Blowing and Perceived Reputation Threats on Investigations of Whistle-Blowing Allegations by Audit Committee Members","(B/T) Business - Management;","Bentley College, Waltham, Massachusetts, USA; Whittemore School of Business, University of New Hampshire, Durham, NH, USA","Journal of Management Studies","Wiley","United States","James E Hunton;Jacob M Rose","http://retractionwatch.com/2015/09/09/a-new-member-enters-the-top-10-on-our-leaderboard-james-hunton/;http://retractionwatch.com/category/by-author/james-hunton/","Clinical Study;Research Article;",2015-06-08,"10.1111/joms.12138",0,2010-02-24,"10.1111/j.1467-6486.2010.00934.x",0,"Retraction","+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;","No","",63.4838709677419,2015
"738",8966,"Continuous monitoring and the status quo effect","(B/T) Business - Accounting;","Accountancy Department, Bentley University, United States; Accountancy Department, Erasmus University, The Netherlands; School of Accountancy, University of Missouri, United States;","International Journal of Accounting Information Systems","Elsevier","Netherlands;United States","James E Hunton;Elaine Mauldin;Patrick Wheeler","http://retractionwatch.com/2016/05/12/former-accounting-prof-adds-4-more-retractions-total-exceeds-37/;http://retractionwatch.com/the-retraction-watch-leaderboard/;http://retractionwatch.com/?s=james+hunton","Research Article;",2015-11-24,"10.1016/j.accinf.2010.07.016",0,2010-07-29,"10.1016/j.accinf.2010.07.016",0,"Retraction","+Complaints about Author;+Concerns/Issues About Data;+Concerns/Issues About Results;","No","",63.8387096774194,2015
"739",8959,"Not-Sold-Here: How Attitudes Influence External Knowledge Exploitation","(B/T) Business - Marketing;(SOC) Psychology;","WHUâOtto Beisheim School of Management, Germany","Organization Science","INFORMS","Germany","Ulrich Lichtenthaler;Holger Ernst;Martin Hoegl","http://retractionwatch.com/the-retraction-watch-leaderboard/;http://retractionwatch.com/2012/11/18/retraction-seven-arrives-for-ulrich-lichtenthaler/;http://retractionwatch.com/category/by-author/ulrich-lichtenthaler/","Research Article;",2012-12-01,"10.1287/orsc.1120.0803",0,2010-01-22,"10.1287/orsc.1090.0499",0,"Retraction","+Concerns/Issues About Data;+Concerns/Issues About Results;+Duplication of Article;","Yes","According to retraction statement, the online version of the retraction statement differs from the print version. No access to print version.",34.3,2012
"740",8852,"A wavelet analysis of oil prices and stock market: evidence from Pakistan and India","(B/T) Business - Economics;","Centre for Mathematics & Statistical Sciences, Lahore School of Economics, Lahore, Pakistan; Department of Management Sciences, COMSATS Institute of Information Technology, Abbottabad, Pakistan;","Energy Policy","Elsevier","Pakistan","Syeda Rabab Mudakkar;Khalid Zaman","http://retractionwatch.com/2016/05/06/peer-review-scam-leader-now-up-to-20-retractions/;http://retractionwatch.com/?s=Khalid+Zaman","Article in Press;Research Article;",2013-09-04,"10.1016/j.enpol.2013.07.141",0,2013-09-04,"10.1016/j.enpol.2013.07.141",0,"Retraction","+Notice - Limited or No Information;+Withdrawal;","No","",0,2013
"741",8716,"Peak-end pizza: prices delay evaluations of quality","(BLS) Nutrition;","Dyson School of Applied Economics and Management, Cornell University, Ithaca, New York, USA; Institute of Social Sciences, Marmara University, Istanbul, Turkey; Dyson School of Applied Economics and Management, Cornell University, Ithaca, New York, USA;","Journal of Product & Brand Management","Emerald","Turkey;United States","David R Just;Ozge Sigirci;Brian Wansink","http://retractionwatch.com/2017/07/11/notices-appear-embattled-cornell-food-researcher/;http://retractionwatch.com/?s=brian+wansink;http://retractionwatch.com/2017/02/02/backlash-prompts-prominent-nutrition-researcher-reanalyze-multiple-papers/;http://retractionwatch.com/2017/04/06/cornell-finds-mistakes-not-misconduct-papers-high-profile-nutrition-researcher/","Research Article;",2017-07-07,"10.1108/JPBM-01-2015-0802",0,2015-07-01,"10.1108/JPBM-01-2015-0802",0,"Correction","+Error in Analyses;+Error in Data;+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Objections by Third Party;","Yes","",24.1935483870968,2017
"742",8576,"Solution of nonlinear Fredholm integro-differential equations using a hybrid of block pulse functions and normalized Bernstein polynomials","(PHY) Mathematics;","General Required Courses Department, Jeddah Community College, King Abdulaziz University, Jeddah 21589, Saudi Arabia","Journal of Computational and Applied Mathematics","Elsevier","Saudi Arabia","S H Behiry","","Research Article;",2015-08-28,"10.1016/j.cam.2015.08.004",0,2013-10-12,"10.1016/j.cam.2013.09.036",0,"Retraction","+Duplication of Article;","No","",22.5161290322581,2015
"743",8568,"Sequencing ideas into innovations through pure thought","(B/T) Business - Economics;","RMIT University, Melbourne, Australia","Economics Letters","Elsevier","Australia","Prateek Goorha","","Research Article;",2016-09-29,"10.1016/j.econlet.2016.08.030",NA,2015-10-18,"10.1016/j.econlet.2015.09.037",NA,"Retraction","+Euphemisms for Plagiarism;+Plagiarism of Text;","No","",11.3666666666667,2016
"744",8498,"How does financialization affect functional income distribution? A theoretical clarification and empirical assessment","(B/T) Business - Economics;","Berlin School of Economics and Law, Berlin;University of Greenwich, London;Kingston University London, Kingston upon Thames;","Socio-Economic Review","Oxford University Press","Germany;United States","Karsten KÃ¶hler;Alexander Guschanski;Engelbert Stockhammer","","Research Article;",2017-03-02,"10.1093/ser/mwx009",0,2016-10-01,"10.1093/ser/mww009",0,"Retraction","+Error in Analyses;+Withdrawal;","No","",5.0054347826087,2017
"745",8359,"Estimating the Relative Resilience in Tourism-based Historic Districts to Continued Tourism Development","(B/T) Business - Economics;","Information Services Department, Nanjing College of Information Technology, Nanjing, People's Republic of China; Tourism Management Department, Nanjing Forestry University, Nanjing, People's Republic of China; Faculty of Humanities & Social Sciences, Nanjing Forestry University, Nanjing, People's Republic of China","Asia Pacific Journal of Tourism Research","Taylor and Francis","China","Suyan Shen;Zhimin Qiu;Jian Xu","","Research Article;",2016-08-24,"10.1080/10941665.2016.1225369",NA,2016-06-06,"10.1080/10941665.2015.1117502",NA,"Retraction","+Euphemisms for Plagiarism;+Plagiarism of Text;","No","",2.58064516129032,2016
"746",8348,"English Reading Base on Social Constructivist Approach","(SOC) Sociology;","Unavailable","Asian Social Science","Canadian Center of Science and Education","Unknown","Qian Huang","","Research Article;",2015-05-30,"10.5539/ass.v5n7p174",0,2009-07-01,"10.5539/ass.v5n7p174",0,"Retraction","+Notice - Limited or No Information;+Withdrawal;","No","",70.9354838709677,2015
"747",8332,"Formation of Entrepreneurial Career Intentions: The Role of Sociocognitive Factors","(B/T) Business - General;(SOC) Psychology;","Yildirim Beyazit University Business School, Yildirim Beyazit University, Ankara;","Journal of Employment Counseling","Wiley","Turkey","Haroon Muzaffar Buttar","","Research Article;",2016-06-09,"10.1002/joec.12031",NA,2015-03-02,"10.1002/j.2161-1920.2015.00052.x",NA,"Retraction","+Concerns/Issues About Authorship;+Error in Methods;+Falsification/Fabrication of Data;+Lack of Approval from Author;","No","",15.2333333333333,2016
"748",8331,"Effects of Individualism-Collectivism on Chinese Organizational Citizenship Behavior: Focused on Mediating Effects of Trust","(B/T) Business - Economics;(SOC) Sociology;","Unavailable","Asian Social Science","Canadian Center of Science and Education","Unknown","Jaehoon Rhee;Xiaofei Zhao;Choonghyun Kim","","Research Article;",2016-03-17,"10.5539/ass.v12n3p177",0,2016-03-01,"10.5539/ass.v12n3p177",0,"Retraction","+Notice - Limited or No Information;+Withdrawal;","No","",0.516129032258065,2016
"749",8212,"Dehumanizing R2P: Preventing Mass Atrocities without Human Security?","(SOC) Sociology;","Unavailable","Asian Social Science","Canadian Center of Science and Education","Unknown","Carla Barqueiro","","Research Article;",2017-01-19,"10.5539/ass.v12n6p23",0,2016-12-01,"10.5539/ass.v12n6p23",0,"Retraction","+Notice - Limited or No Information;+Withdrawal;","No","",1.58064516129032,2017
"750",8097,"2SLS vs 2SRI: Appropriate methods for rare outcomes and/or rare exposures","(HSC) Medicine - Pharmacology;","Departments of Pharmacy, Health Services and Economics, University of Washington, Seattle, WA, USA; Department of Health Services, University of Washington, Seattle, WA, USA","Health Economics","Wiley","United States","Anirban Basu;Norma B Coe","","Research Article;",2017-03-05,"10.1002/hec.3490",0,2017-03-05,"10.1002/hec.3490",28260248,"Retraction","+Date of Retraction/Other Unknown;+Error in Methods;+Error in Results and/or Conclusions;","No","",0,2017
"751",8084,"Explicit Solution to Optimal Growth Models","(B/T) Business - Economics;","Unavailable","International Journal of Economics and Finance","Canadian Center of Science and Education","Unknown","Atef Khelifi","","Research Article;",2015-10-10,"10.5539/ijef.v2n5p116",0,2010-05-01,"10.5539/ijef.v2n5p116",0,"Retraction","+Notice - Limited or No Information;+Withdrawal;","No","",65.2903225806452,2015
"752",8079,"Does size matter? Fitness-related factors in steelhead trout determined by genetic parentage assignment","(BLS) Genetics;(BLS) Zoology;(ENV) Ecology;","School of Aquatic and Fishery Sciences, University of Washington, Seattle, Washington;","Ecology","Ecological Society of America","United States","Jennifer E McLean;Paul Bentzen;Thomas P Quinn","","Research Article;",2005-03-01,"10.1890/0012-9658(2005)86[813:ER]2.0.CO;2",0,2004-11-01,"10.1890/03-0488",0,"Retraction","+Error in Analyses;+Error in Data;+Error in Methods;+Unreliable Results;","No","",4,2005
"753",8016,"A comparison study on the integrated risk estimation for various power systems","(ENV) Ecology;(ENV) Environmental Sciences;(SOC) Sociology;","Department of Electrical Engineering, COMSATS Institute of Information Technology, Islamabad, Pakistan;","Energy Policy","Elsevier","Pakistan","Tanveer Ahmad","","Research Article;",2016-08-02,"10.1016/j.enpol.2016.06.016",NA,2016-04-30,"10.1016/j.enpol.2016.04.036",NA,"Retraction","+Plagiarism of Article;+Plagiarism of Text;","No","",3.09677419354839,2016
